username,handle,postDate,likes,shares,total_comments,post_url,responding,post_id
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/778931637203307,"Baik, Kak Raden. Inbox-nya akan segera kami respon, silakan di cek berkala ya. Terima kasih. -Jri",778931637203307
dewa99999,dewa99999,2023-06-04 00:00:00,0,0,0,https://facebook.com/1406259190217355,"IndiHome CareDear IndiHome CareData di bawah iniNo Telp : 07553234XXXNo Internet : 111417107XXXEmail : XXXi.ria.cuXXX@XXXil.comHP Utama : 0819666XXXHP alternatif: 082279856XXXNama : XXbi JanXXXKecepatan saat ini : 30 MbpsPermintaan: bantu upgrade/ downgrade ke 1P 40 Mbpsdengan alasan ""saya hanya butuh internet""Terima Kasih",1406259190217355
IndiHomeCare,IndiHomeCare,2023-06-04 00:00:00,0,0,0,https://facebook.com/6327612870631848,"Kak Dewa, permintaan migrasi paketnya dapat dibantu melalui kami. Namun Pevi sarankan untuk menghapus komentar sebelumnya dan informasikan nomor internet, atas nama, alamat, jumlah tagihan terakhir dengan status lunas (tanpa biaya admin), tanggal pembayaran terakhir dengan status lunas (tanggal%26bulan), relasi dengan pemilik IndiHome melalui Inbox ya. -Pevi",6327612870631848
haryasa,haryasa,2023-05-04 00:00:00,,,1,https://facebook.com/556581773327001,"Layanan sebelah Tanpa FUP dan gratis WeTV juga iflix dan semacamnya, lalu bagaimana Pihak TELKOM mau bersaing dengan mereka? Kenyamanan pelanggan adalah segalanya. Kalau di sebelah tanpa FUP dan dapat Wetv gratis, maka di Indihome Tanpa Fup dan dapat Youtube premium. Ini hanya masukan saja karena saya pelanggan anda.",556581773327001
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/782470193459925,"Terima kasih Kak Wayan atas masukannya. Masukan dari Kakak akan kami jadikan bahan evaluasi untuk lebih baik kedepannya. Selalu ikuti timeline kami untuk informasi menarik seputar layanan dan produk IndiHome ya. Semoga sehat selalu, Kak. -Adam",782470193459925
profile.php,profile.php,2023-06-13 00:00:00,,,2,https://facebook.com/272619691950958,min download aplikasi myindihome dimana?,272619691950958
IndiHomeCare,IndiHomeCare,2023-06-13 00:00:00,0,0,0,https://facebook.com/926968741696621,"Kakak bisa download aplikasi myIndiHome di PlayStore bagi pengguna Android dan AppStore bagi pengguna Ios ya, Kak. -Madin",926968741696621
profile.php,profile.php,2023-06-13 00:00:00,0,0,0,https://facebook.com/955091289027215,Donny Seftians di saudi,955091289027215
Arsyadbn,Arsyadbn,2023-05-04 00:00:00,,,1,https://facebook.com/763143068673494,Kenana Internet di Area Barabai Kalimantan selatan Lelet,763143068673494
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/774804427526600,"Halo Kak Arsyad, mohon maaf atas ketidaknyamanannya, agar bisa kami cek jaringan internet Kakak silakan infokan data berikut ya Kak melalui Inbox kami:- Nomor Internet :- Atas nama pemilik:- Alamat pemasangan:- Jumlah tagihan terakhir dengan status lunas tanpa biaya admin:- Tanggal pembayaran terakhir dengan status lunas tanggal - bulan:- Relasi/hubungan dengan pemilik IndiHome: -Hadii",774804427526600
febri.aun,febri.aun,2023-06-04 00:00:00,,,1,https://facebook.com/760487285778544,Min,760487285778544
IndiHomeCare,IndiHomeCare,2023-06-04 00:00:00,0,0,0,https://facebook.com/750828636789629,Halo Kak Febri. Apakah ada yang bisa dibantu mengenai layanan IndiHome-nya? Silakan disampaikan dengan detail melalui Inbox ya. Terima kasih -Jri,750828636789629
dendyoktariady,dendyoktariady,2023-06-04 00:00:00,,,0,https://facebook.com/318961403985386,AKHIR AKHIR INI IndoHome INTERNET SELALU BERMASALAH UNTUK SAMBUNGAN NYA DAN SETIAP SAYA DM UNTUK BERBICARA DENGAN CS SANGAT LAH SLOW RESPON. GIMANA BAIKNYA YA MIN ?? APA PERLU CARI PROVIDER LAIN ? PELAYANAN KALIAN SUDAH DI TAHUN 2023 DAN PERUSAHAAN BUMN BAIKNYA SUDAH MEMILIKI CUSTOMER SERVICE YANG SUPER DALAM PENANGANAN NYA,318961403985386
m.hifni.al.azizy,m.hifni.al.azizy,2023-05-04 00:00:00,,,0,https://facebook.com/788353846278942,Mantap,788353846278942
anisa.nurajijah.3,anisa.nurajijah.3,2023-06-04 00:00:00,,,0,https://facebook.com/1264035274500695,mantap min,1264035274500695
profile.php,profile.php,2023-06-04 00:00:00,,,1,https://facebook.com/982468132907699,Min jatuh tempo kapan?,982468132907699
IndiHomeCare,IndiHomeCare,2023-06-04 00:00:00,0,0,0,https://facebook.com/1219893412057643,Kak Akbar.Jatuh tempo pembayaran IndiHome adalah tanggal 20 setiap bulannya. Jangan sampai telat agar tidak dikenakan denda dan layanan IndiHome-nya tidak akan terisolir. -Ode,1219893412057643
fikri.maulana.50,fikri.maulana.50,2023-05-04 00:00:00,,,1,https://facebook.com/1240926346550349,min,1240926346550349
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/236139512379876,"Fikri Maulana Hai, Kak Fkri. Apakah ada yang bisa Viera bantu mengenai produk atau kendalanya? Silakan informasikan dengan detail via Inbox agar dibantu solusikan lebih lanjut. -Viera",236139512379876
efraimosm,efraimosm,2023-05-04 00:00:00,,,2,https://facebook.com/595451765892796,"Min, kalo mau pasang gimana caranya?",595451765892796
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/551465027166157,Hai Kak Efraimo. Arfe informasikan registrasi pasang baru IndiHome bisa melalui aplikasi myIndiHome atau melalui kami ya Kak. -Arfe,551465027166157
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/9273435999397158,"Hi, Kak Efraimo. Apakah informasi pasang baru yang disampaikan sebelumnya sudah cukup jelas, Kak? Jika ada yang ingin Kakak tanyakan lagi, segera hubungi Felas kembali ya. -Felas",9273435999397158
profile.php,profile.php,2023-05-04 00:00:00,,,1,https://facebook.com/766191665143710,min,766191665143710
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/743547260801031,"Halo Kak Donny, Apa kabar Kak. Ada yang bisa Hadii bantu mengenai layanan IndiHome? -Hadii",743547260801031
indri.yuliani,indri.yuliani,2023-05-04 00:00:00,,,1,https://facebook.com/568855332040209,Makasih min infonya. 🥰,568855332040209
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/640585674073248,"Halo, Kak Indri. Terima kasih atas apresiasinya, tetap ikuti timeline kami untuk informasi menarik lainnya seputar layanan dan produk IndiHome ya. Selamat menjalani aktivitas hari ini %23YouAreFirst :) -Nhuda",640585674073248
m.hifni.al.azizy,m.hifni.al.azizy,2023-05-04 00:00:00,,,0,https://facebook.com/6383348395064729,Keren bgt,6383348395064729
profile.php,profile.php,2023-05-04 00:00:00,,,2,https://facebook.com/581956887372438,min,581956887372438
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/564901839093914,"Donny Seftians Hai, Kak Donny. Apakah ada yang bisa Viera bantu mengenai produk atau kendalanya? Silakan informasikan dengan detail via Inbox agar dibantu solusikan lebih lanjut. -Viera",564901839093914
profile.php,profile.php,2023-06-13 00:00:00,0,0,0,https://facebook.com/999235947745069,mau godain viera kak Donny Seftians mh,999235947745069
sasmita.redja,sasmita.redja,2023-05-04 00:00:00,,,7,https://facebook.com/1276298003295605,Lemot banget,1276298003295605
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/646658937292413,"Hai, Kak Sasmita. Sebagai penanganan awal Agra bantu refresh jaringan **51 dari pusat untuk memaksimalkan koneksinya. Namun, layanan internetnya akan mati sejenak. Apakah berkenan? Terima kasih -Agra",646658937292413
sasmita.redja,sasmita.redja,2023-05-04 00:00:00,0,0,0,https://facebook.com/255927596966578,IndiHome Care ya sy berkenan,255927596966578
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/541939781424897,"Oke, Kak Sasmita. Tata sudah bantu refresh melalui sistem. Silakan dicek kembali secara berkala. Terima kasih -Tata",541939781424897
sasmita.redja,sasmita.redja,2023-05-04 00:00:00,0,0,0,https://facebook.com/756585536187819,IndiHome Care ok,756585536187819
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/139640325764366,"Baik, Kak Sasmita. Apakah saat ini jaringannya sudah dapat digunakan dengan optimal kembali? Ditunggu konfirmasinya ya, terima kasih. -Adam",139640325764366
sasmita.redja,sasmita.redja,2023-05-04 00:00:00,0,0,0,https://facebook.com/778151193716873,IndiHome Care lumayan lancar,778151193716873
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/209984681797506,"Wah senang mendengar kabar baiknya, Kak Sasmita. Selamat menikmati layanan IndiHome-nya kembali. Terima kasih -siera",209984681797506
lafasha.alfarisi,lafasha.alfarisi,2023-05-04 00:00:00,,,0,https://facebook.com/1343647829532769,Nice infoo,1343647829532769
m.hifni.al.azizy,m.hifni.al.azizy,2023-05-04 00:00:00,,,0,https://facebook.com/800547174964926,Mantap,800547174964926
muhammad.pratama.1675,muhammad.pratama.1675,2023-05-04 00:00:00,,,1,https://facebook.com/3437096943273749,Kak...connection Indihome saya bermasalah...Lampu LOS merah nya nyala sudah 1 hari ini...Sudah saya matikan hidupkan kembali tetep sama aja..Minta solusi nya kak . 🙏,3437096943273749
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/1177338122955723,"Hai, Kak Andy.Apabila koneksi internetnya LOS, mohon pastikan terlebih dahulu kabel patch cord (kabel yang berwarna hitam/kuning, ujung berwarna biru) sudah terpasang atau tertancap dengan kencang dan benar. Tunggu sampai lampu power, PON/LINK, internet, dan WiFi pada ONT/modem menyala. Setelah itu coba koneksikan kembali.Mohon informasikan data berikut melalui Inbox agar dicek di sistem kami:- Nomor IndiHome:- Atas Nama:- Alamat Pelanggan:- Jumlah tagihan terakhir dengan status lunas tanpa biaya admin:- Tanggal pembayaran terakhir dengan status lunas (tanggal - bulan):- Relasi dengan pemilik nomor IndiHome: -Ode",1177338122955723
squervant,squervant,2023-05-04 00:00:00,,,3,https://facebook.com/797848648571707,"min emang bener ya, jatuh tempo pembayaran setiap tanggal 20?",797848648571707
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/551241020536826,"Betul, Kak Aditya. Tanggal jatuh tempo pembayaran IndiHome adalah tanggal 20 setiap bulannya. -Hifzi",551241020536826
squervant,squervant,2023-05-04 00:00:00,0,0,0,https://facebook.com/114205508343553,Makasih ya kak.,114205508343553
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/971066850580980,"Sama-sama, Kak Aditya. -Ode",971066850580980
fikri.maulana.50,fikri.maulana.50,2023-05-04 00:00:00,,,1,https://facebook.com/3478760775699499,sod apa min,3478760775699499
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/682714506946793,"Halo, Kak Fikri. Kami bantu informasikan bahwa SOD (Speed On Demand) merupakan fitur dari produk home internet (IndiHome) untuk melakukan upgrade speed internet secara temporer sesuai kebutuhan pelanggan dengan melakukan self provisioning melalui aplikasi MyIndiHome yang dapat diunduh pada Play Store (Android) atau App Store (iOS). Terima kasih. -Adam",682714506946793
faris.syahrul.39,faris.syahrul.39,2023-05-04 00:00:00,,,1,https://facebook.com/783449413107888,refresh min,783449413107888
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/646201964212796,"Hai, Kak Syahrul.Mohon informasikan terlebih dahulu nomor IndiHome-nya melalui Inbox ya Kak. -Ode",646201964212796
profile.php,profile.php,2023-06-04 00:00:00,,,1,https://facebook.com/776781844097685,Min,776781844097685
IndiHomeCare,IndiHomeCare,2023-06-04 00:00:00,0,0,0,https://facebook.com/981849716305939,"Susi Susanti Halo, Kak Susi. Silakan dijelaskan detail pertanyaan atau permintaan mengenai produk dan layanan IndiHome-nya melalui Inbox ya, agar dibantu cek dan proses lebih lanjut. -Prama",981849716305939
ilham.alfarizy,ilham.alfarizy,2023-05-04 00:00:00,,,0,https://facebook.com/1059154908389108,👏👏👏,1059154908389108
profile.php,profile.php,2023-06-04 00:00:00,,,0,https://facebook.com/1678662189236544,mantap min,1678662189236544
m.hifni.al.azizy,m.hifni.al.azizy,2023-05-04 00:00:00,,,0,https://facebook.com/669618561592706,Keren,669618561592706
profile.php,profile.php,2023-05-04 00:00:00,,,0,https://facebook.com/1228491221190731,Keren🤩,1228491221190731
odwbrt,odwbrt,2023-05-04 00:00:00,,,0,https://facebook.com/252124570692623,MANTAP MIN,252124570692623
fikri.maulana.50,fikri.maulana.50,2023-06-04 00:00:00,,,1,https://facebook.com/6507641345966643,sod apa min,6507641345966643
IndiHomeCare,IndiHomeCare,2023-06-04 00:00:00,0,0,0,https://facebook.com/780740333556150,Kak Fikri. Kami informasikan SOD (Speed On Demand) merupakan fitur dari produk home internet (IndiHome) untuk melakukan upgrade speed internet secara temporer atau sementara sesuai kebutuhan Kakak dengan Registrasi secara mandiri melalui aplikasi MyIndihome (Android atau iOS). -fikri,780740333556150
setiawan.hungkul.9,setiawan.hungkul.9,2023-05-04 00:00:00,,,0,https://facebook.com/212556038225028,Nice,212556038225028
IndiHome Care,IndiHomeCare,2023-05-12 19:00:00,24,2,264,https://facebook.com/IndiHomeCare/posts/3357755537797486,"Sobat masih bingung cara lapor pengaduan di IndiHome Care? Atau ingin pengaduanmu segera diproses?Tenang, Kamu bisa ikuti format pengaduan pada gambar berikut ini. Jangan lupa juga, identitas diri hanya dibagikan melalui DM, ya!😉#AktivitasTanpaBatas#InternetnyaIndonesia",3357755537797486
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,,,3,https://facebook.com/194298966811650,"Halo Kak Rudolf, mohon maaf atas ketidaknyamannya Hadii cek menggunakan atas nama Rudolf Sianipar terdapat ada 2 nomor internet yang berbeda, agar bisa kami tindak lanjuti silakan infokan data berikut ya Kak; Yuk, informasikan via inbox Nomor Internet, atas nama pemilik, alamat pemasangan, nomor HP utama dan alternatif guna dilakukan pengecekan lebih lanjut. Terima kasih. -Hadii",194298966811650
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/616258877096777,"Kak Rudolf. Mohon maaf mengenai informasi yang disampaikan merupakan data pribadi maka agar disarankan untuk dihapuskan, agar data Kakak tetap terjaga ya.Silakan berikan detail kendalanya melalui inbox serta capture kendala yang terjadi saat gangguan aplikasinya terjadi. Terima kasih. :) -Charel",616258877096777
nemas.jainudin.7,nemas.jainudin.7,2023-05-04 00:00:00,0,0,0,https://facebook.com/3078768809092039,"IndiHome Care internet drmh sy mati sdh 3 hari, Krn di jalan ada kabel yg terputus. Mohon ditindak lanjuti",3078768809092039
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/1234066300807095,"Halo Kak Nemas. Apabila terdapat kabel yang putus, berkenan mengirimkan capture/foto kabel yang putus terlebih dahulu serta nomor internet, atas nama, alamat, jumlah tagihan terakhir dengan status lunas (tanpa biaya admin), tanggal pembayaran terakhir dengan status lunas (tanggal%26bulan), relasi dengan pemilik IndiHome melalui Inbox ya. -Pevi",1234066300807095
ones.undu,ones.undu,2023-06-04 00:00:00,,,1,https://facebook.com/233759319375884,Indihome di rumah saya gangguan dari kemarin,233759319375884
IndiHomeCare,IndiHomeCare,2023-06-04 00:00:00,0,0,0,https://facebook.com/286095077183141,"Halo, Kak Ones. Tata informasikan kendalanya dapat dikarenakan modem menunjukan kabel fiber optik dari OLT ke pelanggan putus.Jadi sebagai langkah awal, pastikan kabel patch cord (kabel hitam atau kuning dengan ujung biru) sudah terpasang dengan kencang atau benar.Lalu tunggu sampai lampu Power, PON/LINK, Internet, Wifi pada modem atau ONT menyala, lalu koneksikan kembali. Terima kasih -Tata",286095077183141
romyrezpect.seasoniii,romyrezpect.seasoniii,2023-06-04 00:00:00,,,2,https://facebook.com/574165131573319,Jika ingin pindah rumah gimana min?Mohon di balas 🙏🙏🙏,574165131573319
IndiHomeCare,IndiHomeCare,2023-06-04 00:00:00,0,0,0,https://facebook.com/946050649945994,"Hai, Kak. Untuk pindah alamat bisa di bantu melalui kami ya, silakan informasikan terlebih dahulu melalui InboxAtas NamaAlamat PelangganJumlah tagihan terakhir dengan status lunastanggal pembayaran terakhir dengan status lunasRelasi dengan pemilik IndiHomeGuna di bantu pengecekan lebih lanjut -Septians",946050649945994
romyrezpect.seasoniii,romyrezpect.seasoniii,2023-06-04 00:00:00,0,0,0,https://facebook.com/204859085355504,IndiHome CareNama : Desi NataliaAlamat : karang anyer,204859085355504
aleya.irawan.90,aleya.irawan.90,2023-06-04 00:00:00,,,1,https://facebook.com/916213516319600,siang admin,916213516319600
IndiHomeCare,IndiHomeCare,2023-06-04 00:00:00,0,0,0,https://facebook.com/240267062048252,"Siang, Kak Aleya.Ada yang dapat Marli bantu seputar layanan IndiHome-nya? Marli tunggu konfirmasinya ya. Terima kasih. -Marli",240267062048252
sansinopaster.eksan,sansinopaster.eksan,2023-05-04 00:00:00,,,10,https://facebook.com/906676253961061,"Selamat malam 🙏Maaf mengganggu..Bisa tanya ka?Saya di rumah kan pake wifi indihome sambung ke TV,, nah sekarang TV sudah tdk ada, biaya perbulan nya mahal.. bisa tdk ya ganti paket nya yg tidak pake TV yg perbulannya 300 rbu bgtu kayak yg lain 🙏",906676253961061
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/2025268907847945,"Halo Kak Eksan, Tentu bisa Kak, silakan infokan melalui Inbox kami ya Kak:- Nomor Internet :- Atas nama pemilik:- Alamat pemasangan:- Jumlah tagihan terakhir dengan status lunas tanpa biaya admin:- Tanggal pembayaran terakhir dengan status lunas tanggal - bulan:- Relasi/hubungan dengan pemilik IndiHome:Ditunggu ya Kak. -Hadii",2025268907847945
sansinopaster.eksan,sansinopaster.eksan,2023-05-04 00:00:00,0,0,0,https://facebook.com/764589318641226,IndiHome Care oke sip,764589318641226
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/1621936448274124,"Baik, Kak Eksan. Ditunggu, ya. -Hifzi",1621936448274124
sansinopaster.eksan,sansinopaster.eksan,2023-05-04 00:00:00,0,0,0,https://facebook.com/996574728006263,IndiHome Care inbox di akun mana ya?,996574728006263
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/247562264517278,"Kak Eksan, kirim inbox langsung pada akun ini ya aku resmi pelaporan layanan IndiHome Care. Terima kasih -Zuzu",247562264517278
sansinopaster.eksan,sansinopaster.eksan,2023-05-04 00:00:00,0,0,0,https://facebook.com/1818051308589025,IndiHome Care iya itu formulirnya saya sudah isi sudah dikirim 🙏,1818051308589025
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/966161051080023,"Oke, Kak Eksan, jika sudah disampaikan via Inbox maka Inbox-nya akan segera di-respon ya. Mohon dicek secara berkala, Kak. Terima kasih -Fasha",966161051080023
sansinopaster.eksan,sansinopaster.eksan,2023-05-04 00:00:00,0,0,0,https://facebook.com/1224045544891917,IndiHome Care sudah di isi formulirnya sama nomor internet tapi belum ada respon 🙏,1224045544891917
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/176459941692026,"Baik, Kak Eksan. Inbox-nya akan segera kami respon, silakan di cek secara berkala Inbox dari kami. Terima kasih. -Jri",176459941692026
sansinopaster.eksan,sansinopaster.eksan,2023-05-04 00:00:00,0,0,0,https://facebook.com/1272729600295886,IndiHome Care belum ada tanggapan langsung di akhiri percakapan,1272729600295886
veyz.greenz,veyz.greenz,2023-06-04 00:00:00,,,1,https://facebook.com/6315738415182161,hai min,6315738415182161
IndiHomeCare,IndiHomeCare,2023-06-04 00:00:00,0,0,0,https://facebook.com/1195552251107637,"Hai, Kak Kenzie.Ada yang bisa Ferra bantu seputar layanan IndiHome-nya? Silakan diinformasikan detailnya ya. Silakan sampaikan melalui Inbox jika informasikan data-data pribadi ya, Kak. -Ferra",1195552251107637
profile.php,profile.php,2023-06-04 00:00:00,,,3,https://facebook.com/215899944630659,download aplikasi myIndiHome dimana?,215899944630659
IndiHomeCare,IndiHomeCare,2023-06-04 00:00:00,0,0,0,https://facebook.com/285153577270679,"Kak Arthasa, Olla infokan download aplikasi myIndiHome melalui Play Store (Android) atau App Store (iOS) ya, Kak. Terima kasih. -Olla",285153577270679
profile.php,profile.php,2023-06-04 00:00:00,0,0,0,https://facebook.com/5693320214101802,IndiHome Care makasih Min,5693320214101802
IndiHomeCare,IndiHomeCare,2023-06-04 00:00:00,0,0,0,https://facebook.com/2129975190524438,"Sama-sama, Kak Arthasa. Apabila ada yang ingin ditanyakan perihal informasi layanan IndiHome, silakan menghubungi kami kembali ya. Have a nice day :) #YouAreFirst -Amel",2129975190524438
RezkyMeey2991,RezkyMeey2991,2023-06-04 00:00:00,,,1,https://facebook.com/307610498260510,Min...kenapa pembayaran indihie di rumah sy naek tiaap bulan,307610498260510
IndiHomeCare,IndiHomeCare,2023-06-04 00:00:00,0,0,0,https://facebook.com/148260351582760,"Kak, guna Marli bantu pengecekan pada tagihannya silakan informasikan data berikut melalui DM: Atas Nama, Alamat, Jumlah dan tanggal pembayaran tagihan terakhir dan relasi dengan pemilik IndiHome. Terima kasih. -Marli",148260351582760
supri.anto.353,supri.anto.353,2023-06-04 00:00:00,,,2,https://facebook.com/646600370844558,Hallo,646600370844558
IndiHomeCare,IndiHomeCare,2023-06-04 00:00:00,0,0,0,https://facebook.com/782584350247148,"Halo juga, Kak Supri. Ada yang bisa kami bantu seputar layanan produk IndiHome-nya? Jika ada data privasi bisa disampaikan via Inbox, ya. -Pam",782584350247148
supri.anto.353,supri.anto.353,2023-06-04 00:00:00,0,0,0,https://facebook.com/791062415649117,IndiHome Care inbox gak balas min,791062415649117
anisa.nurajijah.3,anisa.nurajijah.3,2023-06-04 00:00:00,,,0,https://facebook.com/601874878582098,mantap min,601874878582098
fikri.maulana.50,fikri.maulana.50,2023-05-04 00:00:00,,,1,https://facebook.com/1914187418947050,sod apa min,1914187418947050
IndiHomeCare,IndiHomeCare,2023-06-04 00:00:00,0,0,0,https://facebook.com/198089596033922,"Fikri Maulana Hai, Kak Fikri. SOD (Speed On Demand) merupakan fitur dari produk Home internet (IndiHome) untuk melakukan upgrade speed internet secara temporer atau sementara sesuai kebutuhan Kakak dengan registrasi secara mandiri melalui aplikasi myIndiHome (Android atau iOS). Terima kasih. -Viera",198089596033922
YudhaOctavian.Aduy,YudhaOctavian.Aduy,2023-06-04 00:00:00,,,1,https://facebook.com/1222175898440463,Nice info min,1222175898440463
IndiHomeCare,IndiHomeCare,2023-06-04 00:00:00,0,0,0,https://facebook.com/1197958294210445,"Terima kasih atas apresiasinya, Kak Yudha. Ikuti terus timeline IndiHome Care agar tidak ketinggalan info menarik lainnya ya! :) #PastiBeres -Vici",1197958294210445
eggi.indra,eggi.indra,2023-05-04 00:00:00,,,1,https://facebook.com/810129647400079,Halo min,810129647400079
IndiHomeCare,IndiHomeCare,2023-06-04 00:00:00,0,0,0,https://facebook.com/272604511902275,"Eggi Indragiri Hai, Kak Eggi. Apakah ada yang bisa Viera bantu mengenai produk atau kendalanya? Silakan informasikan dengan detail via Inbox agar dibantu solusikan lebih lanjut. Ditunggu konfirmasi selanjutnya. -Viera",272604511902275
arthevandalism,arthevandalism,2023-06-04 00:00:00,,,1,https://facebook.com/1745625495888218,Permisi IndiHome Care,1745625495888218
IndiHomeCare,IndiHomeCare,2023-06-04 00:00:00,0,0,0,https://facebook.com/289423943422645,"Re Hai, Kak Re.Silakan infosikan detail pertanyaan dengan layanan IndiHome-nya beserta nomor internet, nomor Hp utama dan Hp alternatif via Inbox. Guna koordinasi selanjutnya. Terima kasih -Vexa",289423943422645
wadi.riswady,wadi.riswady,2023-05-04 00:00:00,,,7,https://facebook.com/553942926821221,Indihome sya los ka mohon bantuannya,553942926821221
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/1271531833740373,"Halo, Kak Wadi. Agar laporannya dapat ditindaklanjuti, Tata konfirmasikan apakah nomor HP utama dengan akhiran 41 masih aktif ?Jika masih aktif, silakan informasikan nomor HP alternatif via Inbox. Terima kasih -Tata",1271531833740373
wadi.riswady,wadi.riswady,2023-05-04 00:00:00,0,0,0,https://facebook.com/1632130423932142,Sudah tidak kak,1632130423932142
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/2126427430896357,"Kak Wadi. Jika tidak aktif, bisa informasikan nomor HP utama dan alternatif via Inbox ya. -Laras",2126427430896357
wadi.riswady,wadi.riswady,2023-05-04 00:00:00,0,0,0,https://facebook.com/218436050900288,Kak kabel pusat di kp cilampeni putus,218436050900288
wadi.riswady,wadi.riswady,2023-05-04 00:00:00,0,0,0,https://facebook.com/203125692057889,Kena mobil fuso,203125692057889
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/971726747339389,Kak Wadi. Kendalanya sudah Laras bantu follow up di nomor tiket IN16 2463 214. Untuk detail laporan juga sudah diinformasikan rekan kami melalui Inbox. Terima kasih. -Laras,971726747339389
IndiHomeCare,IndiHomeCare,2023-05-04 00:00:00,0,0,0,https://facebook.com/194391236864612,"Oke, Kak Wadi. Saat ini laporannya masih dalam penanganan dan sudah di follow up untuk capture kendalanya. Diupayakan agar secepatnya teratasi. Berkenan menunggu konfirmasi selanjutnya. Terima kasih -Tata",194391236864612
profile.php,profile.php,2023-06-04 00:00:00,,,1,https://facebook.com/819414019143713,Jatuh tempo pembayaran kapan?,819414019143713
IndiHomeCare,IndiHomeCare,2023-06-04 00:00:00,0,0,0,https://facebook.com/2021082924900170,"Hai, Kak Amma. Nyil informasikan jatuh tempo pembayaran IndiHome adalah tanggal 20 setiap bulannya. Jangan sampai telat agar tidak dikenakan denda dan pastinya jaringan Kakak tidak akan terisolir. -Nyil",2021082924900170
lumiacee,lumiacee,2023-06-04 00:00:00,,,1,https://facebook.com/268930175682326,Min SOD apaan sih,268930175682326
IndiHomeCare,IndiHomeCare,2023-06-04 00:00:00,0,0,0,https://facebook.com/6483884845012776,"Lumiacee Hai, Kak Lumiacee.SOD (Speed On Demand) merupakan produk layanan IndiHome untuk melakukan upgrade speed internet secara temporer atau sementara, sesuai kebutuhan pelanggan. Registrasi secara mandiri melalui aplikasi myIndiHome (Android atau iOS) yang sudah termapping/terhubung dengan jaringan IndiHome Kakak. Terima kasih -Vexa",6483884845012776
putu.suartini.39108,putu.suartini.39108,2023-06-04 00:00:00,,,3,https://facebook.com/953727612561117,Indihome saya mati 😭,953727612561117
IndiHomeCare,IndiHomeCare,2023-06-04 00:00:00,0,0,0,https://facebook.com/568624048779470,"Halo, Kak Luhthu.Jika koneksi internet Kakak saat ini kurang optimal, Kakak boleh koordinasi pada kami secara detail melalui DM dengan menyertakan nomor internet, atas nama pemilik dan nomor HP utama serta alternatif, guna bisa dibantu cek lebih lanjut. -Vian",568624048779470
putu.suartini.39108,putu.suartini.39108,2023-06-04 00:00:00,0,0,0,https://facebook.com/1430083741091053,IndiHome Care saya sudah inbox,1430083741091053
IndiHomeCare,IndiHomeCare,2023-06-04 00:00:00,0,0,0,https://facebook.com/571072281817662,"Baik Kak Luhthu, inbox-nya akan segera kami balas, silakan lakukan pengecekan secara berkala inbox dari kami. Terima kasih. -Gurez",571072281817662
